奇	strange; strangeness; curiosity	き	く.しき・あや.しい・くし・めずら.しい	N1	8	8
奈	nara; what?	な・ない・だい	いかん・からなし	N1	8	8
奉	observance; offer; present; dedicate	ほう・ぶ	たてまつ.る・まつ.る・ほう.ずる	N1	8	8
奔	run; bustle	ほん	はし.る	N1	8	8
妬	jealous; envy	と・つ	ねた.む・そね.む・つも.る・ふさ.ぐ		8	8
姓	surname	せい・しょう		N2	8	8
宛	address; just like; fortunately	えん	あ.てる・-あて・-づつ・あたか.も		8	8
宜	best regards; good	ぎ	よろ.しい・よろ.しく	N1	8	8
尚	esteem; furthermore; still; yet	しょう	なお	N1	8	8
屈	yield; bend; flinch; submit	くつ	かが.む・かが.める	N1	8	8
岡	mount; hill; knoll	こう	おか		8	8
岬	headland; cape; spit; promontory	こう	みさき	N1	8	8
岳	point; peak; mountain	がく	たけ	N1	8	8
弥	all the more; increasingly	み・び	や・いや・いよ.いよ・わた.る	N1	8	8
弦	bowstring; chord; hypotenuse	げん	つる	N1	8	8
彼	he; that; the	ひ	かれ・かの・か.の	N3	8	8
征	subjugate; attack the rebellious; collect taxes	せい		N1	8	8
怖	dreadful; be frightened; fearful	ふ・ほ	こわ.い・こわ.がる・お.じる・おそ.れる	N3	8	8
怪	suspicious; mystery; apparition	かい・け	あや.しい・あや.しむ	N1	8	8
房	tassel; tuft; fringe; bunch	ぼう	ふさ	N1	8	8
披	expose; open	ひ		N1	8	8
抱	embrace; hug; hold in arms	ほう	だ.く・いだ.く・かか.える	N3	8	8
抵	resist; reach; touch	てい		N1	8	8
抹	rub; paint; erase	まつ		N1	8	8
押	push; stop; check; subdue	おう	お.す・お.し-・お.っ-・お.さえる・おさ.える	N3	8	8
抽	pluck; pull; extract; excel	ちゅう	ひき-	N1	8	8
拉	latin; kidnap; crush	らつ・ら・ろう	らっ.する・ひし.ぐ・くだ.く		8	8
拍	clap; beat (music)	はく・ひょう		N1	8	8
拐	kidnap; falsify	かい		N1	8	8
拒	repel; refuse; reject; decline	きょ・ご	こば.む	N1	8	8
拓	clear (the land); open; break up (land)	たく	ひら.く	N1	8	8
拘	arrest; seize; concerned; adhere to	こう	かか.わる	N1	8	8
拙	bungling; clumsy; unskillful	せつ	つたな.い	N1	8	8
拠	foothold; based on; follow; therefore	きょ・こ	よ.る	N1	8	8
斉	adjusted; alike; equal; similar variety of	せい・さい	そろ.う・ひと.しい・ひと.しく・あたる・はやい	N1	8	8
旺	flourishing; successful; beautiful; vigorous	おう・きょう・ごう	かがや.き・うつくし.い・さかん	N1	8	8
昆	descendants; elder brother; insect	こん		N1	8	8
昇	rise up	しょう	のぼ.る	N2	8	8
杯	counter for cupfuls; wine glass; glass; toast	はい	さかずき	N3	8	8
析	chop; divide; tear; analyze	せき		N1	8	8
枕	pillow	ちん・しん	まくら		8	8
枠	frame; framework; spindle; spool		わく	N1	8	8
枢	hinge; pivot; door	すう・しゅ	とぼそ・からくり	N1	8	8
欧	europe	おう	うた.う・は.く	N2	8	8
殴	assault; hit; beat; thrash	おう	なぐ.る	N1	8	8
沸	seethe; boil; ferment; uproar	ふつ	わ.く・わ.かす	N2	8	8
沼	marsh; lake; bog; swamp	しょう	ぬま	N1	8	8
況	condition; situation	きょう	まし.て・いわ.んや・おもむき	N2	8	8
泊	overnight stay; put up at; ride at anchor	はく	と.まる・と.める	N2	8	8
泌	ooze; flow; soak in; penetrate	ひつ・ひ		N1	8	8
泡	bubbles; foam; suds; froth	ほう	あわ	N1	8	8
泥	mud; mire; adhere to; be attached to	でい・ない・で・に	どろ・なず.む	N2	8	8
炉	hearth; furnace; kiln; reactor	ろ	いろり	N1	8	8
炊	cook; boil	すい	た.く・-だ.き	N1	8	8
炎	inflammation; flame; blaze	えん	ほのお	N1	8	8
狙	aim at; sight; shadow; stalk	そ・しょ	ねら.う・ねら.い		8	8
玩	play; take pleasure in; trifle with; make sport of	がん	もちあそ.ぶ・もてあそ.ぶ		8	8
盲	blind; blind man; ignoramus	もう	めくら	N1	8	8
祈	pray; wish	き	いの.る	N2	8	8
祉	welfare; happiness	し		N1	8	8
突	stab; protruding; thrust; pierce	とつ・か	つ.く	N3	8	8
股	thigh; crotch	こ	また・もも		8	8
肢	limb; arms & legs	し		N1	8	8
肩	shoulder	けん	かた	N2	8	8
肪	obese; fat	ぼう		N1	8	8
肯	agreement; consent; comply with	こう	がえんじ.る	N2	8	8
苗	seedling; sapling; shoot	びょう・みょう	なえ・なわ-	N1	8	8
苛	torment; scold; chastise	か	いじ.める・さいな.む・いらだ.つ・からい・こまかい		8	8
茂	overgrown; grow thick; be luxuriant	も	しげ.る	N1	8	8
茎	stalk; stem	けい・きょう	くき	N1	8	8
虎	tiger; drunkard	こ	とら	N1	8	8
迫	urge; force; imminent; spur on	はく	せま.る	N1	8	8
迭	transfer; alternation	てつ		N1	8	8
邪	wicked; injustice; wrong	じゃ	よこし.ま	N1	8	8
邸	residence; mansion	てい	やしき	N1	8	8
采	dice; form; appearance; take	さい	と.る・いろどり	N1	8	8
阜	hill; mound; left village radical (no. 170)	ふ・ふう			8	8
阻	thwart; separate from; prevent; obstruct	そ	はば.む	N1	8	8
附	affixed; attach; refer to; append	ふ	つ.ける・つ.く	N1	8	8
亭	pavilion; restaurant; mansion; arbor	てい・ちん		N1	8	9
侯	marquis; lord; daimyo	こう		N1	8	9
侵	encroach; invade; raid; trespass	しん	おか.す	N1	8	9
侶	companion; follower	りょ・ろ	とも		8	9
促	stimulate; urge; press; demand	そく	うなが.す	N1	8	9
俊	sagacious; genius; excellence	しゅん		N1	8	9
俗	vulgar; customs; manners; worldliness	ぞく		N1	8	9
冒	risk; face; defy; dare	ぼう	おか.す	N1	8	9
冠	crown; best; peerless	かん	かんむり	N1	8	9
削	plane; sharpen; whittle; pare	さく	けず.る・はつ.る・そ.ぐ	N1	8	9
勃	suddenness; rise	ぼつ・ほつ	おこ.る・にわかに		8	9
勅	imperial order	ちょく	いまし.める・みことのり	N1	8	9
卑	lowly; base; vile; vulgar	ひ	いや.しい・いや.しむ・いや.しめる	N1	8	9
卸	wholesale	しゃ	おろ.す・おろし・おろ.し	N1	8	9
厘	rin; 1/10 sen; 1/10 bu	りん		N1	8	9
叙	confer; relate; narrate; describe	じょ	つい.ず・ついで	N1	8	9
咲	blossom; bloom	しょう	さ.く・-ざき	N2	8	9
咽	throat; choked; smothered; stuffy	いん・えん・えつ	むせ.ぶ・むせ.る・のど・の.む		8	9
哀	pathetic; grief; sorrow; pathos	あい	あわ.れ・あわ.れむ・かな.しい	N1	8	9
垣	hedge; fence; wall	えん	かき	N1	8	9
契	pledge; promise; vow	けい	ちぎ.る	N1	8	9
姻	matrimony; marry	いん		N1	8	9
威	intimidate; dignity; majesty; menace	い	おど.す・おど.し・おど.かす	N1	8	9
孤	orphan; alone	こ		N1	8	9
封	seal; closing	ふう・ほう		N2	8	9
峠	mountain peak; mountain pass; climax; crest		とうげ	N1	8	9
峡	gorge; ravine	きょう・こう	はざま	N1	8	9
帝	sovereign; the emperor; god; creator	てい	みかど	N1	8	9
帥	commander; leading troops; governor	すい		N1	8	9
幽	seclude; confine to a room; deep; profound	ゆう	ふか.い・かす.か・くら.い・しろ.い	N1	8	9
弧	arc; arch; bow	こ		N1	8	9
怒	angry; be offended	ど・ぬ	いか.る・おこ.る	N3	8	9
怠	neglect; laziness	たい	おこた.る・なま.ける	N1	8	9
怨	grudge; show resentment; be jealous	えん・おん・うん	うら.む・うらみ・うら.めしい		8	9
恒	constancy; always	こう	つね・つねに	N1	8	9
恨	regret; bear a grudge; resentment; malice	こん	うら.む・うら.めしい	N1	8	9
悔	repent; regret	かい	く.いる・く.やむ・くや.しい	N1	8	9
括	fasten; tie up; arrest; constrict	かつ	くく.る	N1	8	9
拭	wipe; mop; swab	しょく・しき	ぬぐ.う・ふ.く		8	9
拶	be imminent; draw close	さつ	せま.る		8	9
拷	torture; beat	ごう		N1	8	9
挑	challenge; contend for; make love to	ちょう	いど.む	N1	8	9
挟	pinch; between	きょう・しょう	はさ.む・はさ.まる・わきばさ.む・さしはさ.む	N2	8	9
施	give; bestow; perform; alms	し・せ	ほどこ.す	N1	8	9
昧	dark; foolish	まい・ばい	くら.い・むさぼ.る		8	9
是	just so; this; right; justice	ぜ・し	これ・この・ここ	N1	8	9
枯	wither; die; dry up; be seasoned	こ	か.れる・か.らす	N2	8	9
架	erect; frame; mount; support	か	か.ける・か.かる	N1	8	9
柄	design; pattern; build; nature	へい	がら・え・つか	N1	8	9
某	so-and-so; one; a certain; that person	ぼう	それがし・なにがし	N1	8	9
柔	tender; weakness; gentleness; softness	じゅう・にゅう	やわ.らか・やわ.らかい・やわ・やわ.ら	N2	8	9
柳	willow	りゅう	やなぎ	N1	8	9
柵	stockade; fence; weir; entwine around	さく・さん	しがら.む・しがらみ・とりで・やらい		8	9
柿	persimmon	し	かき		8	9
栃	horse chestnut; (kokuji)		とち		8	9
洞	den; cave; excavation	どう	ほら	N1	8	9
津	haven; port; harbor; ferry	しん	つ	N1	8	9
洪	deluge; flood; vast	こう		N1	8	9
浄	clean; purify; cleanse; exorcise	じょう・せい	きよ.める・きよ.い	N1	8	9
為	do; change; make; benefit	い	ため・な.る・な.す・す.る・たり・つく.る・なり	N1	8	9
牲	animal sacrifice; offering	せい		N1	8	9
狩	hunt; raid; gather	しゅ	か.る・か.り・-が.り	N1	8	9
狭	cramped; narrow; contract; tight	きょう・こう	せま.い・せば.める・せば.まる・さ	N1	8	9
珍	rare; curious; strange	ちん	めずら.しい・たから	N2	8	9
甚	tremendously; very; great; exceedingly	じん	はなは.だ・はなは.だしい	N1	8	9
畏	fear; majestic; graciously; be apprehensive	い	おそ.れる・かしこま.る・かしこ・かしこ.し		8	9
疫	epidemic	えき・やく		N1	8	9
皆	all; everything	かい	みな・みんな	N3	8	9
盆	basin; lantern festival; tray	ぼん		N1	8	9
盾	shield; escutcheon; pretext	じゅん	たて	N1	8	9
眉	eyebrow	び・み	まゆ	N1	8	9
砕	smash; break; crush; familiar	さい	くだ.く・くだ.ける	N1	8	9
窃	stealth; steal; secret; private	せつ	ぬす.む・ひそ.か	N1	8	9
糾	twist; ask; investigate; verify	きゅう	ただ.す	N1	8	9
耐	-proof; enduring	たい	た.える	N1	8	9
胆	gall bladder; courage; pluck; nerve	たん	きも	N1	8	9
胎	womb; uterus	たい		N1	8	9
胞	placenta; sac; sheath	ほう		N1	8	9
臭	stinking; ill-smelling; suspicious looking; odor	しゅう	くさ.い・-くさ.い・にお.う・にお.い	N1	8	9
茨	briar; thorn	し・じ	いばら・かや・くさぶき		8	9
荒	laid waste; rough; rude; wild	こう	あら.い・あら-・あ.れる・あ.らす・-あ.らし・すさ.む	N2	8	9
荘	villa; inn; cottage; feudal manor	そう・しょう・ちゃん	ほうき・おごそ.か	N1	8	9
虐	tyrannize; oppress	ぎゃく	しいた.げる	N1	8	9
虹	rainbow	こう	にじ	N1	8	9
訂	revise; correct; decide	てい	ただ.す	N1	8	9
訃	obituary	ふ	しらせ		8	9
貞	upright; chastity; constancy; righteousness	てい	さだ	N1	8	9
赴	proceed; get; become; tend	ふ	おもむ.く	N1	8	9
軌	rut; wheel; track; model	き		N1	8	9
逃	escape; flee; shirk; evade	とう	に.げる・に.がす・のが.す・のが.れる	N3	8	9
郊	outskirts; suburbs; rural area	こう		N2	8	9
郎	son; counter for sons	ろう・りょう	おとこ	N1	8	9
香	incense; smell; perfume	こう・きょう	か・かお.り・かお.る	N2	8	9
俸	stipend; salary	ほう		N1	8	10
俺	i; myself	えん	おれ・われ		8	10
倒	overthrow; fall; collapse; drop	とう	たお.れる・-だお.れ・たお.す・さかさま・さかさ・さかしま	N3	8	10
倣	emulate; imitate	ほう	なら.う	N1	8	10
倫	ethics; companion	りん		N1	8	10
倹	frugal; economy; thrifty	けん	つま.しい・つづまやか	N1	8	10
兼	concurrently; and; beforehand; in advance	けん	か.ねる・-か.ねる	N1	8	10
冥	dark	めい・みょう	くら.い		8	10
凄	uncanny; weird; threatening; horrible	せい・さい	さむ.い・すご.い・すさ.まじい		8	10
准	quasi-; semi-; associate	じゅん		N1	8	10
凍	frozen; congeal; refrigerate	とう	こお.る・こご.える・こご.る・い.てる・し.みる	N2	8	10
剖	divide	ぼう		N1	8	10
剛	sturdy; strength	ごう		N1	8	10
剣	sabre; sword; blade; clock hand	けん	つるぎ	N1	8	10
剤	dose; medicine; drug	ざい・すい・せい	かる・けず.る	N1	8	10
剥	come off; peel; fade; discolor	はく・ほく	へ.ぐ・へず.る・む.く・む.ける・は.がれる・は.ぐ・は.げる・は.がす		8	10
匿	hide; shelter; shield	とく	かくま.う	N1	8	10
哲	philosophy; clear	てつ	さとい・あきらか	N1	8	10
哺	nurse; suckle	ほ	はぐく.む・ふく.む		8	10
唄	song; ballad	ばい	うた・うた.う	N1	8	10
唆	tempt; seduce; instigate; promote	さ	そそ.る・そそのか.す	N1	8	10
唇	lips	しん	くちびる	N1	8	10
唐	t'ang; china; foreign	とう	から		8	10
埋	bury; be filled up; embedded	まい	う.める・う.まる・う.もれる・うず.める・うず.まる・い.ける	N2	8	10
姫	princess	き	ひめ・ひめ-	N1	8	10
娘	daughter; girl	じょう	むすめ・こ	N3	8	10
娠	with child; pregnancy	しん		N1	8	10
娯	recreation; pleasure	ご		N1	8	10
宰	superintend; manager; rule	さい		N1	8	10
宴	banquet; feast; party	えん	うたげ	N1	8	10
宵	wee hours; evening; early night	しょう	よい	N1	8	10
峰	summit; peak	ほう	みね・ね	N1	8	10
徐	gradually; slowly; deliberately; gently	じょ	おもむ.ろに	N1	8	10
恋	romance; in love; yearn for; miss	れん	こ.う・こい・こい.しい	N2	8	10
恐	fear; dread; awe	きょう	おそ.れる・おそ.る・おそ.ろしい・こわ.い・こわ.がる	N3	8	10
恣	selfish; arbitrary	し	ほしいまま		8	10
恥	shame; dishonor	ち	は.じる・はじ・は.じらう・は.ずかしい	N3	8	10
恭	respect; reverent	きょう	うやうや.しい	N1	8	10
恵	favor; blessing; grace; kindness	けい・え	めぐ.む・めぐ.み	N1	8	10
悟	enlightenment; perceive; discern; realize	ご	さと.る	N1	8	10
悦	ecstasy; joy; rapture	えつ	よろこ.ぶ・よろこ.ばす	N1	8	10
悩	trouble; worry; in pain; distress	のう	なや.む・なや.ます・なや.ましい・なやみ	N2	8	10
扇	fan; folding fan	せん	おうぎ	N1	8	10
拳	fist	けん・げん	こぶし	N1	8	10
挨	approach; draw near; push open	あい	ひら.く		8	10
挫	crush; break; sprain; discourage	ざ・さ	くじ.く・くじ.ける		8	10
振	shake; wave; wag; swing	しん	ふ.る・ぶ.る・ふ.り・-ぶ.り・ふ.るう	N1	8	10
挿	insert; put in; graft; wear (sword)	そう	さ.す・はさ.む	N1	8	10
捉	catch; capture	そく・さく	とら.える		8	10
捕	catch; capture	ほ	と.らえる・と.らわれる・と.る・とら.える・とら.われる・つか.まえる・つか.まる	N3	8	10
捗	make progress	ちょく・ほ	はかど.る		8	10
捜	search; look for; locate	そう・しゅ・しゅう	さが.す	N2	8	10
敏	cleverness; agile; alert	びん	さとい	N1	8	10
既	previously; already; long ago	き	すで.に	N1	8	10
朕	majestic plural; imperial we	ちん		N1	8	10
栓	plug; bolt; cork; bung	せん		N1	8	10
核	nucleus; core; kernel	かく		N1	8	10
栽	plantation; planting	さい		N1	8	10
桁	beam; girder; spar; unit or column (accounting)	こう	けた		8	10
桃	peach	とう	もも	N1	8	10
桑	mulberry	そう	くわ	N1	8	10
桟	scaffold; cleat; frame; jetty	さん・せん	かけはし	N1	8	10
殉	martyrdom; follow by resigning	じゅん		N1	8	10
殊	particularly; especially; exceptionally	しゅ	こと	N1	8	10
泰	peaceful; calm; peace; easy	たい		N1	8	10
浜	seacoast; beach; seashore	ひん	はま	N1	8	10
浦	bay; creek; inlet; gulf	ほ	うら	N1	8	10
浪	wandering; waves; billows; reckless	ろう		N1	8	10
浮	floating; float; rise to surface	ふ	う.く・う.かれる・う.かぶ・む・う.かべる	N3	8	10
浸	immersed; soak; dip; steep	しん	ひた.す・ひた.る・つ.かる	N1	8	10
涙	tears; sympathy	るい・れい	なみだ	N2	8	10
烈	ardent; violent; vehement; furious	れつ	はげ.しい	N1	8	10
珠	pearl; gem; jewel	しゅ	たま	N1	8	10
畔	paddy ridge; levee	はん	あぜ・くろ・ほとり	N1	8	10
畜	livestock; domestic fowl and animals	ちく		N2	8	10
畝	furrow; thirty tsubo; ridge; rib	ぼう・ほ・も・む	せ・うね	N1	8	10
疲	exhausted; tire; weary	ひ	つか.れる・-づか.れ・つか.らす	N3	8	10
疾	rapidly	しつ	はや.い	N1	8	10
症	symptoms; illness	しょう		N1	8	10
眠	sleep; die; sleepy	みん	ねむ.る・ねむ.い	N3	8	10
砲	cannon; gun	ほう		N1	8	10
祥	auspicious; happiness; blessedness; good omen	しょう	さいわ.い・きざ.し・よ.い・つまび.らか	N1	8	10
租	tariff; crop tax; borrowing	そ		N1	8	10
秩	regularity; salary; order	ちつ		N1	8	10
称	appellation; praise; admire; name	しょう	たた.える・とな.える・あ.げる・かな.う・はか.り・はか.る・ほめ.る	N1	8	10
竜	dragon; imperial	りゅう・りょう・ろう	たつ・いせ	N1	8	10
粋	chic; style; purity; essence	すい	いき	N1	8	10
紋	family crest; figures	もん		N1	8	10
紛	distract; be mistaken for; go astray; divert	ふん	まぎ.れる・-まぎ.れ・まぎ.らす・まぎ.らわす・まぎ.らわしい	N1	8	10
紡	spinning	ぼう	つむ.ぐ	N1	8	10
索	cord; rope; searching; inquiring	さく		N1	8	10
翁	venerable old man	おう	おきな	N1	8	10
耗	decrease	もう・こう		N1	8	10
胴	trunk; torso; hull (ship); hub of wheel	どう		N1	8	10
脂	fat; grease; tallow; lard	し	あぶら	N2	8	10
脅	threaten; coerce	きょう	おびや.かす・おど.す・おど.かす	N1	8	10
脇	armpit; the other way; another place; flank	きょう	わき・わけ		8	10
脊	stature; height	せき	せ・せい		8	10
致	doth; do; send; forward	ち	いた.す	N1	8	10
般	carrier; carry; all; general	はん		N2	8	10
華	splendor; flower; petal; shine	か・け	はな	N1	8	10
蚊	mosquito	ぶん	か	N1	8	10
衰	decline; wane; weaken	すい	おとろ.える	N1	8	10
衷	inmost; heart; mind; inside	ちゅう		N1	8	10
袖	sleeve; wing (building); extension; give cold shoulder	しゅう	そで		8	10
被	incur; cover; veil; brood over	ひ	こうむ.る・おお.う・かぶ.る・かぶ.せる	N2	8	10
託	consign; requesting; entrusting with; pretend	たく	かこつ.ける・かこ.つ・かこ.つける	N1	8	10
貢	tribute; support; finance	こう・く	みつ.ぐ	N1	8	10
軒	flats; counter for houses; eaves	けん	のき	N2	8	10
辱	embarrass; humiliate; shame	じょく	はずかし.める	N1	8	10
透	transparent; permeate; filter; penetrate	とう	す.く・す.かす・す.ける・とう.る・とう.す	N1	8	10
逐	pursue; drive away; chase; accomplish	ちく		N1	8	10
逓	relay; in turn; sending	てい	かわ.る・たがいに	N1	8	10
途	route; way; road	と	みち	N3	8	10
逝	departed; die	せい	ゆ.く・い.く	N1	8	10
酌	bar-tending; serving sake; the host; draw (water)	しゃく	く.む	N1	8	10
酎	sake	ちゅう・ちゅ	かも.す		8	10
釜	kettle; cauldron; iron pot	ふ	かま		8	10
陣	camp; battle array; ranks; position	じん		N1	8	10
陥	collapse; fall into; cave in; fall (castle)	かん	おちい.る・おとしい.れる	N1	8	10
隻	vessels; counter for ships; fish; birds	せき		N2	8	10
飢	hungry; starve	き	う.える	N1	8	10
鬼	ghost; devil	き	おに・おに-	N1	8	10
乾	drought; dry; dessicate; drink up	かん・けん	かわ.く・かわ.かす・ほ.す・ひ.る・いぬい	N2	8	11
亀	tortoise; turtle	き・きゅう・きん	かめ	N1	8	11
偏	partial; side; left-side radical; inclining	へん	かたよ.る	N1	8	11
偵	spy	てい		N1	8	11
偶	accidentally; even number; couple; man & wife	ぐう	たま	N3	8	11
偽	falsehood; lie; deceive; pretend	ぎ・か	いつわ.る・にせ・いつわ.り	N1	8	11
剰	surplus; besides	じょう	あまつさえ・あま.り・あま.る	N1	8	11
勘	intuition; perception; check; compare	かん		N1	8	11
唯	solely; only; merely; simply	ゆい・い	ただ	N1	8	11
唾	saliva; sputum	だ・た	つば・つばき		8	11
啓	disclose; open; say	けい	ひら.く・さと.す	N1	8	11
喝	hoarse; scold	かつ		N1	8	11
執	tenacious; take hold; grasp; take to heart	しつ・しゅう	と.る	N1	8	11
培	cultivate; foster	ばい	つちか.う	N1	8	11
埼	cape; spit; promontory	き	さき・さい・みさき		8	11
堀	ditch; moat; canal	くつ	ほり	N1	8	11
堆	piled high	たい・つい	うずたか.い		8	11
婆	old woman; grandma; wet nurse	ば	ばば・ばあ	N1	8	11
婚	marriage	こん		N3	8	11
寂	loneliness; quietly; mellow; mature	じゃく・せき	さび・さび.しい・さび.れる・さみ.しい	N1	8	11
尉	military officer; jailer; old man; rank	い・じょう		N1	8	11
崇	adore; respect; revere; worship	すう	あが.める	N1	8	11
崎	promontory; cape; spit	き	さき・さい・みさき	N1	8	11
崖	cliff; bluff; precipice	がい・げ・ぎ	がけ・きし・はて		8	11
崩	crumble; die; demolish; level	ほう	くず.れる・-くず.れ・くず.す	N1	8	11
庶	commoner; all; bastard	しょ		N1	8	11
庸	commonplace; ordinary; employment	よう		N1	8	11
彩	coloring; paint; makeup	さい	いろど.る	N1	8	11
彫	carve; engrave; chisel	ちょう	ほ.る・-ぼ.り	N1	8	11
悠	permanence; distant; long time; leisure	ゆう		N1	8	11
患	afflicted; disease; suffer from; be ill	かん	わずら.う	N2	8	11
悼	lament; grieve over	とう	いた.む	N1	8	11
惜	pity; be sparing of; frugal; stingy	せき	お.しい・お.しむ	N1	8	11
惧	fear; be afraid of; dread	く・ぐ	おそ.れる		8	11
惨	wretched; disaster; cruelty; harsh	さん・ざん	みじ.め・いた.む・むご.い	N1	8	11
戚	grieve; relatives	そく・せき	いた.む・うれ.える・みうち		8	11
据	set; lay a foundation; install; equip	きょ	す.える・す.わる	N1	8	11
捻	twirl; twist; play with	ねん・じょう	ね.じる・ねじ.る・ひね.くる・ひね.る		8	11
掃	sweep; brush	そう・しゅ	は.く	N2	8	11
排	repudiate; exclude; expel; reject	はい		N1	8	11
掘	dig; delve; excavate	くつ	ほ.る	N2	8	11
掛	hang; suspend; depend; arrive at	かい・けい	か.ける・-か.ける・か.け・-か.け・-が.け・か.かる・-か.かる・-が.かる・か.かり・-が.かり・かかり・-がかり	N3	8	11
控	withdraw; draw in; hold back; refrain from	こう	ひか.える・ひか.え	N1	8	11
措	set aside; give up; suspend; discontinue	そ	お.く	N1	8	11
掲	put up (a notice); put up; hoist; display	けい	かか.げる	N1	8	11
描	sketch; compose; write; draw	びょう	えが.く・か.く	N1	8	11
斎	purification; buddhist food; room; worship	さい	とき・つつし.む・ものいみ・い.む・いわ.う・いつ.く	N1	8	11
斜	diagonal; slanting; oblique	しゃ	なな.め・はす	N1	8	11
斬	beheading; kill; murder	ざん・さん・せん・ぜん	き.る		8	11
旋	rotation; go around	せん	め.ぐる・いばり	N1	8	11
曹	office; official; comrade; fellow	そう・ぞう		N1	8	11
曽	formerly; once; before; ever	そう・そ・ぞう	かつ・かつて・すなわち		8	11
梗	for the most part; close up; flower stem	こう・きょう	ふさぐ・やまにれ・おおむね		8	11
梨	pear tree	り	なし	N1	8	11
殻	husk; nut shell	かく・こく・ばい	から・がら	N1	8	11
涯	horizon; shore; limit; bound	がい	はて	N1	8	11
涼	refreshing; nice and cool	りょう	すず.しい・すず.む・すず.やか・うす.い・ひや.す・まことに	N2	8	11
淑	graceful; gentle; pure	しゅく	しと.やか	N1	8	11
淡	thin; faint; pale; fleeting	たん	あわ.い	N1	8	11
淫	lewdness; licentiousness	いん	ひた.す・ほしいまま・みだ.ら・みだ.れる・みだり		8	11
添	annexed; accompany; marry; suit	てん	そ.える・そ.う	N1	8	11
渇	thirst; dry up; parch	かつ	かわ.く	N1	8	11
渉	ford; go cross; transit; ferry	しょう	わた.る	N1	8	11
渋	astringent; hesitate; reluctant; have diarrhea	じゅう・しゅう	しぶ・しぶ.い・しぶ.る	N1	8	11
渓	mountain stream; valley	けい	たに・たにがわ	N1	8	11
爽	refreshing; bracing; resonant; sweet	そう	あき.らか・さわ.やか・たがう	N1	8	11
猛	fierce; rave; rush; become furious	もう		N1	8	11
猟	game-hunting; shooting; game; bag	りょう	かり・か.る	N1	8	11
猫	cat	びょう	ねこ	N3	8	11
瓶	bottle; vial; jar; jug	びん	かめ	N2	8	11
痕	mark; foot print	こん	あと		8	11
盗	steal; rob; pilfer	とう	ぬす.む・ぬす.み	N3	8	11
眺	stare; watch; look at; see	ちょう	なが.める	N1	8	11
窒	plug up; obstruct	ちつ		N1	8	11
符	token; sign; mark; tally	ふ		N2	8	11
粒	grains; drop; counter for tiny particles	りゅう	つぶ	N2	8	11
粗	coarse; rough; rugged	そ	あら.い・あら-	N1	8	11
粘	sticky; glutinous; greasy; persevere	ねん	ねば.る	N1	8	11
粛	solemn; quietly; softly	しゅく・すく	つつし.む	N1	8	11
累	accumulate; involvement; trouble; tie up	るい		N1	8	11
紳	sire; good belt; gentleman	しん		N1	8	11
紹	introduce; inherit; help	しょう		N2	8	11
紺	dark blue; navy	こん		N1	8	11
羞	feel ashamed	しゅう	はじ.る・すすめ.る・は.ずかしい		8	11
脚	skids; leg; undercarriage; lower part	きゃく・きゃ・かく	あし	N1	8	11
脱	undress; removing; escape from; get rid of	だつ	ぬ.ぐ・ぬ.げる	N1	8	11
舶	liner; ship	はく		N1	8	11
舷	gunwale	げん	ふなばた・ふなべり		8	11
菊	chrysanthemum	きく		N1	8	11
菌	germ; fungus; bacteria	きん		N1	8	11
菓	candy; cakes; fruit	か		N2	8	11
萎	wither; droop; lame	い	な・しお.れる・しな.びる・しぼ.む・な.える		8	11
葛	arrowroot; kudzu	かつ・かち	つづら・くず		8	11
虚	void; emptiness; unpreparedness; crack	きょ・こ	むな.しい・うつ.ろ	N1	8	11
蛇	snake; serpent; hard drinker	じゃ・だ・い・や	へび	N1	8	11
蛍	lightning-bug; firefly	けい	ほたる	N1	8	11
袋	sack; bag; pouch	たい・だい	ふくろ	N2	8	11
訟	sue; accuse	しょう		N1	8	11
豚	pork; pig	とん	ぶた	N1	8	11
販	marketing; sell; trade	はん		N2	8	11
貪	covet; indulge in	たん・どん・とん	むさぼ.る		8	11
貫	pierce; 8 1/3lbs; penetrate; brace	かん	つらぬ.く・ぬ.く・ぬき	N1	8	11
赦	pardon; forgiveness	しゃ		N1	8	11
軟	soft	なん	やわ.らか・やわ.らかい	N2	8	11
逮	apprehend; chase	たい		N1	8	11
逸	deviate; idleness; leisure; miss the mark	いつ	そ.れる・そ.らす・はぐ.れる	N1	8	11
郭	enclosure; quarters; fortification; red-light district	かく	くるわ	N1	8	11
酔	drunk; feel sick; poisoned; elated	すい	よ.う・よ.い・よ	N1	8	11
釈	explanation	しゃく・せき	とく・す.てる・ゆる.す	N1	8	11
釣	angling; fish; catch; allure	ちょう	つ.る・つ.り・つ.り-	N1	8	11
陪	obeisance; follow; accompany; attend on	ばい		N1	8	11
陰	shade; yin; negative; sex organs	いん	かげ・かげ.る	N1	8	11
陳	exhibit; state; relate; explain	ちん	ひ.ねる	N1	8	11
陵	mausoleum; imperial tomb; mound; hill	りょう	みささぎ	N1	8	11
陶	pottery; porcelain	とう	すえ	N1	8	11
隆	hump; high; noble; prosperity	りゅう		N1	8	11
頃	time; about; toward	けい・きょう	ころ・ごろ・しばら.く		8	11
鹿	deer	ろく	しか・か	N1	8	11
麻	hemp; flax; numb	ま・まあ	あさ	N1	8	11
偉	admirable; greatness; remarkable; conceited	い	えら.い	N3	8	12
